timestamp,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26,CH27,CH28,CH29,CH30,CH31,CH32
1778531946.171033,5562,19509,-4420,17062,-4808,21230,11188,-16229,-5231,5106,18576,-7955,8295,-1548,22852,-2005,27388,3106,25620,-26099,4627,27317,-10888,-493,24516,-1349,24455,25324,-4004,-27939,8176,45251
1778531946.172033,-915,16794,-5042,22621,-2918,26643,-5043,-544,-9719,3358,15949,-3315,28064,-373,1896,-11861,24661,3061,41134,11064,1847,25730,-22471,-6644,19122,-1558,29277,22103,-419,-27542,8596,43285
1778531946.173033,-4966,4660,-4538,24411,3062,31848,-22528,13677,-1902,3217,14998,-7870,41152,-2793,-15108,3118,16616,3156,30562,38749,1135,20549,-35422,-3148,-8222,-9132,35167,2069,-2989,-28751,7385,28591
1778531946.174033,-14397,14890,-535,-12351,4310,-4880,-34723,18481,-1150,2287,8881,-9310,40823,-6957,-7149,-5154,11617,1034,-18455,8281,1858,19377,-34993,-4845,-24845,-4205,34818,-18481,2748,-27897,8232,7181
1778531946.175033,-24144,-13155,-2158,-50630,7215,-52973,-33291,15252,-608,1121,4932,7809,22934,-10104,-10536,-40098,8306,789,-49372,30015,2534,15169,-30075,-10996,-14938,5710,35257,-24915,9015,-26878,6780,-3125
1778531946.176033,-25913,-26869,-1650,-27321,10012,-49269,-19236,9824,5307,-2344,-13213,29462,2424,-14023,-23844,-45872,6112,107,-14266,-1505,-188,6879,-21081,-16797,-6202,13184,31577,-17257,9893,-24364,4375,3356
1778531946.218429,-14735,-18119,-605,1270,10433,-21268,3229,10632,7303,-1970,-34452,36987,3350,-13809,-8968,-18095,3630,99,-19,-39425,-1868,785,-10173,-5474,-16495,-162,27720,-6018,-1209,-26524,1662,7390
1778531946.219429,2201,5462,-2160,6605,11291,723,24131,13410,12568,-5664,-16934,23426,14662,-10925,4971,4207,2478,-773,19718,-32525,-4923,-5085,-586,11604,-23487,4935,26589,-2429,-12718,-20893,-3113,-4792
1778531946.220429,13086,17606,-190,17679,11023,17759,31062,11299,1694,-5742,5758,550,6562,-8112,21991,17812,7544,-1057,13356,-4453,-7812,-8062,2297,18401,-2261,-4816,23766,-1036,-2834,-16759,-7335,-30934
1778531946.221429,15954,4806,207,20298,10448,28267,24887,4841,-13297,-5504,3156,-10772,-27625,-4209,30291,24211,8957,610,21392,9966,-9025,-6331,752,20174,25112,-14798,23776,2589,-6297,-9877,-13196,-56762
1778531946.222429,19639,20757,2232,20171,6800,17563,12011,1835,-9976,-4444,3048,-12270,-54668,-891,4503,20635,13022,2022,18489,10656,-10243,-4734,-4628,16006,29063,-8894,24523,10421,-6361,-2574,-15948,-54321
1778531946.223429,19956,9786,736,20693,4229,15649,-1114,3262,-5992,-5008,22633,-14697,-48876,1555,-16695,15427,11314,1602,-28020,52533,-10686,-3912,-5793,1029,17827,6293,24047,14670,9908,2039,-17953,-23626
1778531946.224429,10502,-11700,1925,-20772,3197,32312,-7329,3921,2006,-565,25155,-16744,-19361,8281,-9754,24920,11717,1567,-37741,5711,-11093,-451,-2901,-20916,9664,9159,24618,15412,14756,4124,-18576,10663
1778531946.264557,-1179,-28729,-1265,-54714,885,17889,-4917,-870,5536,-825,6780,-15579,580,13382,-12736,21817,9362,-307,-30968,-23566,-12792,-4460,5107,-31946,10069,7125,20201,14195,12751,3146,-20357,24408
1778531946.265557,-12035,-11743,-1158,-23088,-5028,-29404,4171,-15947,2367,1576,-8501,-12483,8430,19031,-11037,-12534,8060,209,26729,-19883,-9833,-9291,16237,-19549,1189,15214,17186,11610,-6651,-628,-18393,19223
1778531946.266557,-12414,7804,1200,9936,-6974,-51390,9397,-33922,15578,5169,-19401,-12334,12718,19813,-3348,-43768,1560,355,44736,-24255,-3077,-14944,26426,2013,-7968,-6201,10330,-5299,-5749,-3133,-14222,9065
1778531946.267557,-8818,1719,-1389,16904,-10073,-36581,11201,-38586,12621,4273,-13947,-9952,20428,20010,-2923,-33251,-5349,-1917,18366,-20301,3142,-21621,34115,8611,-22045,-16627,-2546,-22265,-5440,-4739,-13871,13714
1778531946.268557,-9241,16102,-1297,22770,-10456,-16345,9407,-26120,-9338,4153,-6286,7968,23437,13711,15780,-8828,-10990,-455,-5900,8531,10207,-23917,32177,9168,-35321,-14156,-11297,-32361,-19975,805,-10221,25077
1778531946.269557,-7738,17863,-4677,21951,-12774,6703,2247,-8116,-20120,3776,-11104,35996,26072,3506,29796,-10214,-13144,-504,-28807,53339,16142,-23558,27972,13257,-26114,6098,-23794,-21029,-4391,7709,-6369,38272
1778531946.270557,-924,11523,-3593,13820,-8669,30793,-4388,8095,-17265,3457,-5395,46275,34151,1462,12573,-14291,-16570,963,-8869,9929,15824,-19285,17188,16812,-398,-1304,-30661,1035,13549,20370,-4710,32209
1778531946.310332,4661,-17144,-2386,12478,-6487,21437,-9727,15490,-1917,2738,20715,26678,40887,-586,-7623,942,-19474,1641,-20963,7255,14655,-13854,4082,10265,19094,16508,-38833,13958,19260,31972,-2887,15100
1778531946.311332,4085,-18578,-2227,-31143,-2507,9380,-15130,21471,12708,-1677,26928,-1796,15533,-563,-16416,19370,-19936,5255,-7354,-4057,12226,-5448,-4595,527,12069,22079,-40098,14294,9798,42396,-2900,-7487
1778531946.312332,3013,-2845,-563,-57866,1364,24181,-19244,28474,5146,-2829,4353,-14561,-24866,1892,-19757,29791,-19494,5514,23551,-37226,4581,439,-12867,-1383,6699,-6034,-39599,11272,-1231,46589,2371,-25364
1778531946.313332,2241,-4270,-402,-17911,5544,28808,-19424,28971,11705,-4128,-1099,-9094,-49559,-338,-4399,33899,-23909,161,37122,-39345,1564,7323,-19629,-6937,27650,-15454,-38002,10754,4527,45208,4110,-35701
1778531946.314332,3668,4261,-318,20732,6006,-4488,-17022,24525,20154,-5551,2245,-11838,-34808,-1016,820,18711,-26329,-4459,31032,2730,-2047,10381,-22748,-21354,41135,-13847,-32681,12086,-18305,39356,9009,-36800
1778531946.315332,5595,12516,1841,24689,9278,-36204,-8022,11882,1372,-7563,-9366,-17798,-12706,-4217,-5452,-6214,-28060,-4669,-31629,31657,768,10908,-24816,-32449,14444,-5415,-28988,10353,-29733,28316,12536,-31356
1778531946.316332,3348,23523,4917,26721,7885,-40158,4347,-3985,-13931,-7944,-18455,-24661,-12083,-7691,8414,-16168,-31861,-5702,-39432,7361,3001,9899,-25941,-17528,-22122,-11434,-24847,1420,-1208,19740,14125,-16327
1778531946.357457,716,-1257,3071,17238,8402,-32620,16749,-9768,-32356,-6744,-15579,-21425,-27619,-7349,20635,-6857,-37506,845,-21372,37916,6653,12116,-22574,14798,-28014,27209,-25260,-6570,11802,13370,17325,-3544
1778531946.358457,-777,-16162,2488,7515,9685,-8779,21308,-4725,-18737,-4119,-6866,-16514,-25429,-6878,15438,-8333,-40821,5862,13905,10708,5557,13184,-16201,35020,-16064,21560,-24524,-12234,18879,3872,22181,1901
1778531946.359457,-115,-9060,4962,4925,9254,23217,17051,1661,13454,-4704,11820,-10033,-3438,-8753,4172,-31875,-40809,2814,28200,-35428,250,11447,-9647,31802,-14834,764,-22421,-22860,12163,-2537,21369,1204
1778531946.360457,-3210,-7444,4570,-36469,8605,27582,3976,629,11269,-478,14544,11823,21797,-15617,-15613,-32867,-40469,1504,9275,-35784,-9299,9951,-371,22085,-21933,-11020,-23851,-26459,14041,-9133,20205,2193
1778531946.361457,-6115,-3245,4926,-57498,6971,9426,-7281,-14042,12613,1527,4143,39872,38132,-20742,-22394,-2332,-33495,5634,17754,-10712,-17516,7157,4843,4935,-17433,-9155,-21313,-16963,3523,-19605,19255,14529
1778531946.362457,-2173,-3258,3279,-11622,658,13686,-11555,-29695,16575,4035,7508,49755,43821,-26322,-6022,17818,-25375,3114,-2912,-1107,-25339,2900,7212,-18966,2026,-23428,-17907,7266,-33689,-28446,13309,33880
1778531946.363457,-2680,23175,-5707,29576,-5297,25571,-7650,-33886,9710,6469,14756,27783,40148,-28825,809,18453,-14893,-2659,-15641,5678,-22991,1648,8437,-34505,24892,-15518,-12474,28423,-22125,-36366,10622,45878
1778531946.364457,469,15539,-10044,28278,-8828,11508,5224,-28282,2156,10367,-4572,-819,21778,-21559,2184,18248,-1910,-6439,-38307,59356,-16587,-1059,6103,-27515,37555,32014,-4243,31817,-2421,-43013,6382,36065
1778531946.405263,223,-790,-13654,27073,-14084,-15680,20941,-19068,-29741,14587,-21470,-12309,-4795,-7300,7083,16506,8162,-11469,-22222,16698,-9096,-305,6764,-2842,34680,18219,6386,15316,5508,-40413,2612,9573
1778531946.406263,-319,-9793,-9487,13455,-15072,-29876,27245,-9099,-37649,17772,-13835,-6438,-12531,6104,8273,13411,20152,-4000,31745,-13809,3168,-1514,7460,9107,8334,11109,13551,1014,14620,-36390,87,-16873
1778531946.407263,1347,-8746,-7314,-538,-16279,-37530,22621,2605,-1438,15441,-4836,-4133,-1794,17447,12369,9819,30516,10995,38190,-20443,9551,-382,14773,2893,-8347,841,19882,-4293,20862,-25480,81,-25534
1778531946.408263,2947,-5263,-2610,-4129,-16433,-26026,6437,17172,15775,15244,-593,-18303,-464,25211,10234,4771,36086,10516,24897,-23406,12761,2366,20158,5816,-2289,-8759,25364,-4628,32033,-13039,-276,-17328
1778531946.409263,1983,-12921,2260,-39439,-13157,9999,-16893,38044,22873,12161,3228,-31580,-27798,26942,-11313,-14672,39164,8429,-23892,-33588,10436,1604,24432,20533,-1471,-41067,27065,-7829,-8660,-6044,1523,-7537
1778531946.410263,-1853,7700,7669,-54621,-8250,29683,-28431,50555,15754,9763,6156,-30828,-55324,27144,-19394,-33653,40999,4431,-28336,-1835,7532,-852,24079,26893,-34142,-13309,27400,-15016,-36123,-2424,-274,-10422
1778531946.411263,-2830,14278,12373,-1225,-3822,16529,-30365,42218,1541,2867,12250,-20577,-52660,26060,-9192,-20124,39702,-5305,-11577,54339,6834,328,19091,16627,-51783,20247,23939,-19147,-12699,-4111,-1586,-22052
1778531946.455585,-3449,10876,14796,39268,5593,10484,-21432,22406,13453,-277,14785,-4477,-18083,27153,-1487,-1724,39169,-5516,-11949,15792,6026,-2810,9943,187,-23482,12412,21590,-15163,-12380,-10090,-2374,-31452
1778531946.456584,-1766,-1442,10999,30343,10803,17429,-3757,-815,-14690,-3405,-2618,16823,15229,24880,7388,-667,40065,-4655,8591,15918,8405,-536,-2800,-10928,16117,24332,23849,-8517,-4490,-17423,-3505,-24250
1778531946.457585,-4027,-4704,3675,23811,17070,15537,8604,-11609,-41620,-5278,-13416,41134,22326,19113,9838,-4604,41116,-8990,11405,4311,10010,-646,-15959,-29864,21708,15256,22878,-325,11435,-20604,-7160,-415
1778531946.458585,-4016,-4729,-2519,5096,19966,-1909,13778,-13139,-23023,-6947,-6128,48296,22171,8852,4466,3606,39155,-10030,38750,-32754,12565,-1838,-20905,-42938,7710,-8896,26566,14741,36627,-18473,-8657,19885
1778531946.459584,474,-14769,-2724,-8660,19526,-13055,7875,-10813,905,-9447,-3105,28050,24670,-4070,8816,20832,38323,4076,14505,-46859,12155,-4347,-24181,-31447,19373,-46180,29823,31373,31022,-11945,-11934,28330
1778531946.460585,1191,-6116,39,-9863,13929,-27517,-2196,-12627,33996,-9237,-11104,-2272,25523,-11436,6653,23109,38523,14427,-29160,-9602,10283,-1973,-21168,10450,36406,-6874,34333,36065,-19757,-2602,-14367,27015
1778531946.461585,1856,6767,-787,-37790,9634,-32363,-11983,-19584,32234,-10488,-5636,-8290,24784,-13557,-4923,14856,33638,15525,-39636,24545,6778,-1806,-19762,42301,32259,-1637,36918,15835,-16538,8324,-15756,20914
1778531946.462584,2200,12642,-2037,-46165,5960,-6907,-13222,-24942,-317,-12541,8439,855,23891,-8620,-9541,3689,29324,12128,-21977,7012,2172,-3030,-15037,43005,6765,8923,38149,-9211,-14143,19577,-16791,12366
1778531946.507850,2769,3441,-9025,8687,4095,19690,-8659,-19580,6373,-11086,11029,1871,23455,-95,-13779,-7245,19534,-3926,28720,45103,-2492,754,-9766,22856,-17574,29919,36111,-24494,-29694,27698,-15591,7975
1778531946.508850,8078,1122,-9713,47289,4128,19508,448,-16734,-1660,-14392,8490,-18688,9647,983,-7885,-13673,12471,-20709,25148,20556,-10445,1137,-5914,3871,-34868,33011,29554,-22845,-10922,33707,-11249,2710
1778531946.509850,5776,2892,-11848,29966,3808,11138,9786,-18061,-28604,-13437,3946,-40589,-27470,-1859,8542,-7796,-278,-13993,16944,-22786,-13968,3524,-3728,-9668,-34548,-10330,22202,-11822,19117,37915,-10470,-2795
1778531946.510850,4428,-8700,-8883,16846,4858,11423,15912,-22633,-31202,-11911,-991,-41260,-56333,-13764,10426,-7411,-10166,-5126,-947,-37810,-20838,6025,248,-23705,-19775,-38309,9894,-8889,46511,40275,-8669,-5201
1778531946.511850,724,-10105,-8010,-562,-2368,11910,17886,-17377,-23613,-8840,-1372,-23419,-47106,-23446,4813,-16811,-18330,-700,-10288,-16901,-22790,7912,3862,-27121,-7985,-8277,-2685,-8568,16491,42154,-9430,-9112
1778531946.512850,2842,-5884,-7892,-13945,-10399,3362,13632,5938,19959,-5745,-4696,141,-16478,-31297,5196,-14645,-27433,5721,-9864,-12458,-21403,11878,7795,-14129,-11652,-27239,-9791,-4140,-12598,45448,-10606,-15677
1778531946.513850,-4553,9689,126,-15075,-19212,-1332,9460,35098,49796,-1092,-13656,18548,-906,-31100,516,3472,-29024,8698,-35851,-4357,-17981,10978,9078,-2578,-5741,5035,-17999,5641,4099,46178,-11958,-25113
1778531946.514850,-13982,8179,11501,-34721,-27432,-15202,5576,53285,15323,986,-5637,39828,-11257,-28855,-2185,15926,-31349,7956,-5834,58298,-7359,10272,10661,-7742,32921,33964,-23601,15835,-31228,39813,-14777,-23921
1778531946.546853,-19200,4470,23478,-38078,-29709,-27717,-1695,53631,3627,1381,4490,45010,-15508,-24725,-5204,10870,-28903,16584,22329,25592,2429,8806,11914,-4777,59699,40898,-28445,19594,-40874,31593,-13153,-13801
1778531946.547853,-12524,4276,28271,19973,-26229,-19084,-10108,37967,-2608,1859,6414,27888,1066,-23582,-12101,5273,-24909,11065,41206,-1353,11489,4894,10874,18669,31421,-10603,-27642,24184,-12220,17431,-9291,52
1778531946.548853,-3106,497,22542,50279,-18651,7691,-12616,17273,-19290,-1670,1159,3452,29439,-19325,-7231,6010,-19567,-15225,18499,-13860,16312,454,12785,42413,-7404,-12112,-26741,20327,26002,548,-7913,15569
1778531946.549853,2491,-4581,8930,28228,-5616,14737,-16329,2282,-21139,-2446,6333,-4240,46200,-13426,4224,6384,-16345,-26159,-29637,-22383,12277,-425,10558,38439,-9075,-16274,-30115,6111,40750,-17257,140,17687
1778531946.550853,11136,-10464,-5656,10520,6292,10778,-8598,-8512,-37813,-4165,6471,5260,43157,2779,5610,1622,-14867,-17915,-26422,-43122,9598,-1708,9590,9565,3868,-43482,-29668,-17851,5626,-32793,5785,9434
1778531946.551853,18603,900,-12211,-8171,15058,10043,-1034,-20991,-7212,-855,1067,4789,34372,18950,6920,-2296,-14801,-5657,-19091,-14701,3651,-12,7429,-19174,-14704,1410,-32354,-37447,16540,-38075,13419,4922
1778531946.596479,24763,2438,-13277,-19468,17614,8505,5520,-33897,47575,862,-5221,-20323,14148,41049,3940,-9795,-15965,17250,10950,46929,1743,2460,6088,-35010,-48190,31780,-35744,-33929,6559,-36914,21865,5844
1778531946.597479,20376,2018,-17241,-16531,17857,850,7915,-35553,36287,4213,-9043,-50156,-11915,53435,-2603,-16517,-20413,25015,7622,17325,2662,6318,338,-48200,-46060,36543,-36954,-13392,-46204,-33444,25288,13883
1778531946.598480,4736,5573,-19854,-30981,19519,1476,4836,-27349,17977,11126,-4446,-50872,-28406,54541,442,-6557,-23485,7621,11824,25101,10878,4500,-6599,-37409,-17102,-2596,-38092,9351,-36195,-24598,31406,16834
1778531946.599479,-9496,4403,-17689,-26982,17653,-3858,-7449,-12113,-7539,14507,-749,-23998,-22199,45746,-519,1076,-23964,701,28213,14759,17972,2622,-11678,682,10309,14863,-37142,14697,-11284,-18836,32683,9352
1778531946.600479,-11883,-1019,-6902,24846,16522,-14095,-19283,-6036,-23071,17460,-705,3073,-10886,31347,-7252,2899,-27296,3327,565,-20750,23840,-2605,-15302,40388,23607,-30454,-33011,7980,25653,-13819,31750,-4173
1778531946.601480,-16270,-6694,238,48293,13001,-18077,-22163,-9369,-9054,22214,738,21610,-21486,16707,-4883,-26,-25790,-7538,-16778,-50871,24070,-10589,-16414,45964,27984,-45245,-27513,11721,18523,-16853,29616,-13896
1778531946.602479,-19646,-3377,4948,22661,10155,-3693,-12763,-20183,-32076,20959,5040,34386,-46011,6935,798,1975,-22305,-14700,-42739,-18653,12339,-15556,-15294,19500,22170,-6646,-20622,17514,17294,-20302,27942,-15452
1778531946.603479,-18837,733,1310,1061,8821,5952,1565,-20372,-28924,18490,7553,37927,-47511,2321,4529,9808,-19371,-17640,-9609,14003,-3383,-17578,-12482,5038,22969,26395,-9368,19123,42153,-25599,22286,-10985
1778531946.640369,-7022,1624,-1114,-16694,4062,7745,18344,-2462,21407,15599,646,28194,-12409,447,5452,7860,-14180,-19354,28555,546,-16814,-19734,-8825,2390,28948,22633,-223,10320,-10401,-27171,20168,-5881
1778531946.641369,6594,2094,996,-24156,-1680,6901,25473,19742,40988,14326,-811,10257,26772,-5533,2668,3895,-11949,2348,30314,48432,-27304,-19482,-5412,-5045,14969,19281,5946,1556,-47293,-26268,16593,-1862
1778531946.642369,6344,1658,13456,-14847,-1763,3835,22863,41060,41827,13299,-402,2132,38679,-13966,-2236,-1206,-7486,32584,18045,32947,-31712,-19057,-1988,-21569,-26948,33533,11508,-9398,-28168,-24384,12014,-2140
1778531946.643369,2335,2081,23685,-23088,-3949,1219,10872,43820,4111,11872,-747,10420,32519,-23701,-192,-2369,-5179,30438,-15772,-11328,-24866,-19848,1497,-24896,-55261,-37623,14498,-21298,-11846,-17840,7241,-1031
1778531946.644369,3752,-2988,24747,-17286,-9929,652,-2099,42789,-33618,8439,-1777,8751,23203,-26843,-1804,-2731,-7796,6398,-8970,-35714,-17983,-18030,4716,-21276,-33271,-40523,15790,-33361,9123,-12661,5541,2193
1778531946.645369,12842,-3549,19683,28785,-14880,2386,-13481,37725,-15760,8483,-1277,-21889,24420,-22389,-1290,-2271,-7336,-7378,-17210,-19512,-7153,-16474,5588,-16805,-3704,-16136,13892,-29587,5459,-7421,-2442,2583
1778531946.696980,16389,-3297,9121,45725,-21990,-5651,-13958,27400,-20421,3919,1199,-56193,18638,-15960,-2645,-2373,-7861,-22935,-16680,-22227,884,-11337,5778,-13226,-9675,8537,12618,-6062,46378,-4614,-6885,4639
1778531946.697980,12582,-1091,-420,15089,-29170,-6028,-4770,10839,-27771,-5939,1484,-57357,13610,-12399,-1802,-3130,-8059,-20959,238,-16493,2477,-2869,7468,13343,-20907,8341,11932,21475,41844,-3603,-14773,4158
1778531946.698981,9264,-275,-8493,-7134,-33386,-3606,6064,-19493,-601,-14155,3637,-23204,8813,-14564,399,-3119,-1437,-1834,17079,53478,1251,8717,8430,51082,8469,45355,16660,34543,-23212,4521,-21613,5643
1778531946.699980,9152,-281,-20458,-21134,-30654,-396,11842,-44211,23233,-23199,800,8344,-2575,-22037,2608,423,3506,-4598,42722,32471,-1504,17790,9359,56340,49517,34156,20964,24082,-29406,13417,-28550,4083
1778531946.700980,3157,3245,-36038,-20860,-17715,2777,13262,-51533,53404,-31103,1594,23010,-29326,-34225,996,2412,10946,-4106,4138,9430,-3004,27065,7527,19380,52557,-31832,27773,8387,-25414,25292,-33933,-56
1778531946.701981,-17870,1323,-39112,-9616,-241,3871,4017,-40315,34858,-37591,2051,26233,-57401,-40483,-450,2554,23390,15579,-23557,-6359,271,29025,8920,-21910,20922,-26590,33102,1992,-17134,42932,-37284,-786
1778531946.702981,-34731,56,-32233,-12881,16996,2778,-5010,-18983,-27035,-41229,1393,28162,-52722,-36569,1297,553,31426,26482,-32857,-15469,6036,26302,6462,-41353,1569,-25375,38765,2377,-14068,54655,-40016,-524
1778531946.703980,-34535,-1058,-10731,-7835,28088,-954,-13250,-7242,-29698,-39837,855,28253,-16832,-20965,-1572,161,42644,21071,-10187,-49368,12092,21069,1865,-41131,-9059,-11546,43240,-421,14913,61974,-35285,-2377
1778531946.704980,-20546,-428,12128,29238,34186,602,-17038,-5519,-21490,-32905,-777,18251,10223,-1718,-572,-303,51587,9390,19791,-23641,18847,14702,-135,-31917,-16900,-2879,43868,-13066,63814,59577,-32102,-236
1778531946.741640,-8066,475,22984,37704,29710,-650,-16585,-9617,-20252,-27133,-310,11404,8860,15535,-1081,189,55845,-23050,11014,35309,20659,7042,-1074,-8942,-24558,59948,39768,-21897,18675,52091,-22102,-1483
1778531946.742640,2650,-1244,20145,6828,20965,614,-12263,-6453,-6049,-18041,-215,13487,-2650,24372,1019,-651,54485,-43653,17597,13790,21753,6038,-6857,25244,-30983,23517,35761,-22296,-13964,35966,-17331,-2285
1778531946.743640,20672,543,16948,-11104,9996,-1634,-3759,5170,-1165,-9946,147,5869,6816,33670,-712,-2658,54671,-18589,5847,29442,22367,7952,-8271,35381,-38548,-10639,25595,-19226,-11301,19290,-9173,-2321
1778531946.744640,42509,-327,18116,-20123,3453,-2932,241,15804,36964,-3759,648,-23469,31111,38896,1909,-3809,47589,8202,3906,25630,18599,13995,-9577,21329,-26202,-11387,19559,-10163,-28773,3083,-2494,-4212
1778531946.745640,44445,1761,17587,-18364,3286,-608,4638,20410,54808,1044,686,-55999,46857,45387,959,-1846,40335,15278,-19962,-8911,12523,16464,-9030,6267,15820,-28910,8665,4222,-31738,-5879,2249,-2366
1778531946.746640,24810,-2739,17131,-6905,6477,-883,7715,22415,2277,4032,-221,-58727,39503,53464,-534,2487,33313,23146,-37270,-51707,3374,19800,-10818,11820,44900,-35141,3327,28227,-24799,-12807,3774,1766
1778531946.747640,1298,-894,5592,-6084,12773,4429,7444,30114,-28666,8781,-947,-21592,23998,53381,-654,1101,24179,17652,-840,-25250,-9248,14803,-7667,15607,29067,-4237,765,43498,34170,-15545,5998,7773
1778531946.791721,-13864,-2859,916,-827,12548,7695,9672,39627,-37267,15382,-3801,12381,3407,43987,-2765,1902,18928,2555,20201,3148,-17731,9368,-3809,-5312,7894,53485,-4662,32692,50328,-15475,6347,8318
1778531946.792721,-17610,-828,-1015,28221,7389,4453,5844,43613,-24812,23141,-2676,21938,-21417,26569,-928,3526,12444,7620,36615,-9917,-28775,968,-2246,-32692,22995,16179,-7765,2555,5252,-15963,5389,5094
1778531946.793721,-27873,1662,365,30228,-3341,-257,3173,26202,4903,31261,1472,18476,-36005,3451,-30,6710,5749,-1198,4368,44067,-29824,-3857,2855,-37248,36221,16315,-9252,-20143,12077,-17322,7262,2230
1778531946.794721,-33961,1439,-4439,1977,-15385,842,-1548,-5161,-8179,37652,-2833,20141,-33985,-18161,-1466,5286,-422,-32070,-18657,40642,-25861,-10505,6850,-29482,5002,-2925,-12483,-22339,-3105,-20841,9862,766
1778531946.795721,-22914,4209,-16157,-13398,-26290,1169,-363,-34754,14797,42096,85,25145,-16302,-28566,1860,231,-5113,-33656,-13334,1516,-16914,-17084,10527,-12206,-43855,-30137,-18183,-13930,-33077,-23263,13036,3413
